Date,Time,Period,Unit V,Unit A,Unit W,Unit An,Voltage/Phase 1,Voltage/Phase 2,Voltage/Phase 3,Voltage/Triphasic ~,Maximum voltage/Phase 1,Maximum voltage/Phase 2,Maximum voltage/Phase 3,Maximum voltage/Triphasic ~,Minimum voltage/Phase 1,Minimum voltage/Phase 2,Minimum voltage/Phase 3,Minimum voltage/Triphasic ~,Current/Phase 1,Current/Phase 2,Current/Phase 3,Current/Triphasic ~,Current/In,Maximum current/Phase 1,Maximum current/Phase 2,Maximum current/Phase 3,Maximum current/Triphasic ~,Maximum current/In,Power/Phase 1 +,Power/Phase 2 +,Power/Phase 3 +,Power/Triphasic +,Power L/Phase 1 +,Power L/Phase 2 +,Power L/Phase 3 +,Power L/Triphasic +,Power C/Phase 1 +,Power C/Phase 2 +,Power C/Phase 3 +,Power C/Triphasic +,Power factor/Phase 1 +,Power factor/Phase 2 +,Power factor/Phase 3 +,Power factor/Triphasic +,Frequency/Inst,Aparent power/Phase 1 ~,Aparent power/Phase 2 ~,Aparent power/Phase 3 ~,Aparent power/Triphasic,Energy/Energy III +,Energy/Energy L III +,Energy/Energy C III +,Maximum aparent power/Phase 1 maximum ~,Maximum aparent power/Phase 2 maximum ~,Maximum aparent power/Phase 3 maximum ~,Maximum aparent power/Triphasic maximum
06/30/2011,09:20:00,600.0,V,A,W,A,225,225,224,225,227,227,226,227,224,224,224,224,34.477,35.256,36.286,35.340,0.000,64.119,63.648,64.145,63.971,0.000,6947,7051,7255,21253,2998,3183,3284,9465,0,0,0,0,0.89,0.88,0.88,0.89,50.0,7757.325,7932.600,8128.064,23878,4334.468,609.901,8.333,14555.013,14448.096,14496.770,43156
06/30/2011,09:30:00,600.0,V,A,W,A,225,224,224,224,227,227,226,227,223,223,223,223,33.853,34.632,35.662,34.716,0.000,63.417,63.258,66.408,64.361,0.000,6854,6959,7162,20975,2887,3091,3191,9169,0,0,0,0,0.90,0.89,0.89,0.89,50.0,7616.925,7757.568,7988.288,23424,4337.956,611.426,8.333,14395.659,14359.566,15008.208,42957
06/30/2011,09:40:00,600.0,V,A,W,A,224,224,224,224,225,225,225,225,223,223,223,223,42.044,42.744,43.700,42.829,0.000,75.975,76.128,79.044,77.049,0.000,8736,8810,8981,26527,3073,3294,3395,9762,0,0,0,0,0.92,0.91,0.91,0.92,50.0,9417.856,9574.656,9788.800,28828,4342.365,613.053,8.333,17094.375,17128.800,17784.900,51339
06/30/2011,09:50:00,600.0,V,A,W,A,224,223,223,223,225,225,224,225,223,223,223,223,67.317,67.704,68.983,68.001,0.000,76.131,76.206,80.448,77.595,0.000,14827,14807,15067,44701,3036,3331,3451,9818,0,0,0,0,0.98,0.97,0.97,0.97,50.0,15079.008,15097.992,15383.209,45676,4349.791,614.689,8.333,17129.475,17146.350,18020.352,52057
06/30/2011,10:00:00,600.0,V,A,W,A,224,224,224,224,226,225,225,225,223,222,222,222,24.805,26.208,26.454,25.822,0.000,46.724,48.750,50.957,48.810,0.000,4600,4830,4843,14273,3036,3220,3284,9540,0,0,0,0,0.82,0.82,0.81,0.82,50.0,5556.320,5870.592,5925.696,17390,4352.165,616.278,8.333,10559.624,10968.750,11465.325,31899
06/30/2011,10:10:00,600.0,V,A,W,A,225,224,224,224,227,227,226,227,223,222,222,222,33.853,35.334,35.740,34.976,0.000,60.843,61.230,62.116,61.396,0.000,6798,7070,7106,20974,3017,3220,3302,9539,0,0,0,0,0.89,0.88,0.88,0.88,50.0,7616.925,7914.816,8005.760,23590,4355.651,617.864,8.333,13811.361,13899.210,14038.216,40962
06/30/2011,10:20:00,600.0,V,A,W,A,225,225,225,225,227,227,226,227,224,224,224,224,58.268,58.656,60.243,59.056,0.000,74.961,75.036,78.810,76.269,0.000,12722,12734,13044,38500,3036,3294,3432,9762,0,0,0,0,0.96,0.96,0.96,0.96,50.0,13110.300,13197.600,13554.675,39947,4362.050,619.491,8.333,17016.147,17033.172,17811.060,51157
06/30/2011,10:30:00,600.0,V,A,W,A,226,226,225,226,228,228,228,228,222,221,221,221,54.212,54.522,56.185,54.973,0.000,75.195,75.114,77.489,75.933,0.000,11790,11771,12098,35659,3036,3276,3432,9744,0,0,0,0,0.96,0.95,0.95,0.95,50.0,12251.912,12321.972,12641.625,37317,4367.975,621.115,8.333,17144.460,17125.992,17667.492,50928
06/30/2011,10:40:00,600.0,V,A,W,A,227,226,226,226,228,228,227,228,226,226,225,226,39.938,40.560,41.827,40.775,0.000,75.351,75.504,77.255,76.037,0.000,8363,8440,8665,25468,2943,3128,3265,9336,0,0,0,0,0.92,0.91,0.91,0.91,50.0,9065.926,9166.560,9452.902,27736,4372.211,622.670,8.333,17180.028,17214.912,17536.885,51548
06/30/2011,10:50:00,600.0,V,A,W,A,166,168,167,167,228,228,228,228,0,0,0,0,29.251,30.186,32.072,30.503,0.000,74.025,75.504,78.264,75.931,0.000,5811,5885,6012,17708,2030,2165,2282,6477,0,0,0,0,1.00,1.00,1.00,1.00,67.5,5811.000,5885.000,6012.000,17720,4375.153,623.751,8.333,16877.700,17214.912,17844.192,51231
06/30/2011,11:00:00,600.0,V,A,W,A,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,3.120,3.042,2.965,3.042,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.0,0.000,0.000,0.000,0,4375.153,623.751,8.333,0.000,0.000,0.000,0
06/30/2011,11:10:00,600.0,V,A,W,A,37,60,61,53,227,227,227,227,0,0,0,0,0.000,0.000,0.000,0.000,0.000,3.120,3.432,3.043,3.198,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,150.8,0.000,0.000,0.000,0,4375.161,623.752,8.336,708.240,779.064,690.761,720
06/30/2011,11:20:00,600.0,V,A,W,A,224,225,224,224,227,227,227,227,222,222,222,222,0.000,0.000,0.000,0.000,0.000,5.616,5.460,5.696,5.591,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4375.246,623.778,8.388,1274.832,1239.420,1292.992,3762
06/30/2011,11:30:00,600.0,V,A,W,A,223,223,223,223,225,225,225,225,221,221,221,221,6.552,6.630,6.320,6.501,0.000,31.435,31.044,30.902,31.127,0.000,1341,1221,204,2766,0,832,0,832,577,0,1243,1820,-0.92,0.83,-0.15,-0.64,50.0,1461.096,1478.490,1409.360,4359,4375.747,623.931,8.700,7072.875,6984.900,6952.950,20713
06/30/2011,11:40:00,600.0,V,A,W,A,223,223,223,223,224,224,224,224,219,220,219,219,11.388,11.466,11.003,11.286,0.000,56.630,54.678,54.937,55.415,0.000,2347,2091,408,4846,0,1480,0,1480,968,0,2226,3194,-0.92,0.82,-0.17,-0.64,50.0,2539.524,2556.918,2453.669,7554,4376.555,624.180,9.205,12685.120,12247.872,12305.888,36603
