Date,Time,Period,Unit V,Unit A,Unit W,Unit An,Voltage/Phase 1,Voltage/Phase 2,Voltage/Phase 3,Voltage/Triphasic ~,Maximum voltage/Phase 1,Maximum voltage/Phase 2,Maximum voltage/Phase 3,Maximum voltage/Triphasic ~,Minimum voltage/Phase 1,Minimum voltage/Phase 2,Minimum voltage/Phase 3,Minimum voltage/Triphasic ~,Current/Phase 1,Current/Phase 2,Current/Phase 3,Current/Triphasic ~,Current/In,Maximum current/Phase 1,Maximum current/Phase 2,Maximum current/Phase 3,Maximum current/Triphasic ~,Maximum current/In,Power/Phase 1 +,Power/Phase 2 +,Power/Phase 3 +,Power/Triphasic +,Power L/Phase 1 +,Power L/Phase 2 +,Power L/Phase 3 +,Power L/Triphasic +,Power C/Phase 1 +,Power C/Phase 2 +,Power C/Phase 3 +,Power C/Triphasic +,Power factor/Phase 1 +,Power factor/Phase 2 +,Power factor/Phase 3 +,Power factor/Triphasic +,Frequency/Inst,Aparent power/Phase 1 ~,Aparent power/Phase 2 ~,Aparent power/Phase 3 ~,Aparent power/Triphasic,Energy/Energy III +,Energy/Energy L III +,Energy/Energy C III +,Maximum aparent power/Phase 1 maximum ~,Maximum aparent power/Phase 2 maximum ~,Maximum aparent power/Phase 3 maximum ~,Maximum aparent power/Triphasic maximum
07/01/2011,02:40:00,600.0,V,A,W,A,231,232,231,231,233,233,232,233,229,229,228,229,6.864,6.864,6.320,6.683,0.000,52.652,50.778,49.006,50.812,0.000,1173,1277,1076,3526,1080,962,1002,3044,0,0,0,0,0.74,0.80,0.73,0.76,50.0,1585.584,1592.448,1459.920,4645,4440.367,671.432,10.588,12267.916,11831.274,11369.392,34978
07/01/2011,02:50:00,600.0,V,A,W,A,232,232,231,232,233,233,233,233,228,228,227,228,6.006,5.460,4.994,5.487,0.000,56.552,57.642,58.917,57.704,0.000,1043,1017,853,2913,931,758,779,2468,0,0,0,0,0.74,0.80,0.74,0.76,50.0,1393.392,1266.720,1153.614,3819,4440.877,671.847,10.589,13176.616,13430.586,13727.661,39513
07/01/2011,03:00:00,600.0,V,A,W,A,232,232,230,231,233,233,232,233,229,229,228,229,5.148,5.148,4.682,4.993,0.000,52.340,52.416,51.737,52.164,0.000,894,962,797,2653,800,721,723,2244,0,0,0,0,0.75,0.80,0.75,0.77,50.0,1194.336,1194.336,1076.860,3470,4441.347,672.224,10.589,12195.220,12212.928,12002.984,35795
07/01/2011,03:10:00,600.0,V,A,W,A,232,232,231,232,233,233,232,233,229,229,227,228,4.914,4.914,4.526,4.785,0.000,59.595,58.110,57.200,58.302,0.000,856,925,779,2560,763,684,705,2152,0,0,0,0,0.75,0.81,0.74,0.77,50.0,1140.048,1140.048,1045.506,3329,4441.800,672.583,10.589,13885.635,13539.630,13270.400,39995
07/01/2011,03:20:00,600.0,V,A,W,A,231,231,230,231,232,232,232,232,228,228,228,228,4.992,6.474,4.604,5.357,0.000,42.278,42.042,41.593,41.971,0.000,856,1184,797,2837,763,906,705,2374,0,0,0,0,0.75,0.79,0.75,0.77,50.0,1153.152,1495.494,1058.920,3715,4442.290,672.984,10.589,9808.496,9753.744,9649.576,28078
07/01/2011,03:30:00,600.0,V,A,W,A,231,231,230,231,232,233,232,232,228,228,227,228,4.914,4.914,4.604,4.811,0.000,46.334,47.892,48.538,47.588,0.000,856,925,779,2560,763,666,705,2134,0,0,0,0,0.75,0.81,0.74,0.77,50.0,1135.134,1135.134,1058.920,3337,4442.744,673.343,10.589,10749.488,11158.836,11260.816,32551
07/01/2011,03:40:00,600.0,V,A,W,A,231,232,231,231,233,233,233,233,228,228,228,228,4.758,4.758,4.448,4.655,0.000,61.701,60.528,60.165,60.798,0.000,819,888,760,2467,726,647,686,2059,0,0,0,0,0.75,0.81,0.74,0.77,50.0,1099.098,1103.856,1027.488,3237,4443.185,673.688,10.589,14376.333,14103.024,14018.445,41705
07/01/2011,03:50:00,600.0,V,A,W,A,231,231,230,231,233,233,232,233,227,228,226,227,4.914,4.836,4.760,4.837,0.000,61.623,60.450,60.712,60.928,0.000,838,906,835,2579,745,666,686,2097,0,0,0,0,0.74,0.81,0.77,0.77,50.0,1135.134,1117.116,1094.800,3356,4443.644,674.041,10.589,14358.159,14084.850,14085.184,41562
07/01/2011,04:00:00,600.0,V,A,W,A,231,231,229,230,232,232,231,232,229,228,227,228,5.070,4.992,4.994,5.019,0.000,43.370,44.850,44.714,44.311,0.000,875,925,890,2690,782,684,705,2171,0,0,0,0,0.75,0.81,0.79,0.78,50.0,1171.170,1153.152,1143.626,3477,4444.122,674.406,10.589,10061.840,10405.200,10328.934,30427
07/01/2011,04:10:00,600.0,V,A,W,A,231,231,229,230,232,232,230,231,228,228,225,227,5.226,5.226,5.150,5.201,0.000,46.334,44.304,43.153,44.597,0.000,912,962,927,2801,800,703,742,2245,0,0,0,0,0.75,0.80,0.79,0.78,50.0,1207.206,1207.206,1179.350,3594,4444.616,674.784,10.589,10749.488,10278.528,9925.190,30447
07/01/2011,04:20:00,600.0,V,A,W,A,230,230,229,230,231,232,231,231,227,227,226,227,5.226,5.226,4.916,5.123,0.000,57.332,55.692,54.625,55.883,0.000,894,962,853,2709,800,703,723,2226,0,0,0,0,0.75,0.80,0.76,0.77,50.0,1201.980,1201.980,1125.764,3541,4445.096,675.158,10.590,13243.692,12920.544,12618.375,38056
07/01/2011,04:30:00,600.0,V,A,W,A,231,231,229,230,232,232,231,232,228,228,226,227,5.226,5.226,4.760,5.071,0.000,56.630,58.110,58.605,57.782,0.000,894,962,816,2672,782,703,723,2208,0,0,0,0,0.75,0.81,0.74,0.77,50.0,1207.206,1207.206,1090.040,3512,4445.571,675.532,10.590,13138.160,13481.520,13537.755,39444
07/01/2011,04:40:00,600.0,V,A,W,A,231,231,230,231,232,232,232,232,228,228,227,228,5.382,5.382,4.916,5.227,0.000,60.843,59.514,58.839,59.732,0.000,931,999,835,2765,819,740,760,2319,0,0,0,0,0.75,0.81,0.75,0.77,50.0,1243.242,1243.242,1130.680,3623,4446.061,675.922,10.590,14115.576,13807.248,13650.648,40833
07/01/2011,04:50:00,600.0,V,A,W,A,231,231,230,231,232,233,232,232,228,228,227,228,5.538,5.538,5.072,5.383,0.000,52.652,50.700,49.006,50.786,0.000,949,1036,872,2857,856,758,779,2393,0,0,0,0,0.74,0.80,0.74,0.76,50.0,1279.278,1279.278,1166.560,3736,4446.562,676.323,10.590,12215.264,11813.100,11369.392,34791
07/01/2011,05:00:00,600.0,V,A,W,A,231,231,230,231,232,232,231,232,228,228,227,228,5.694,5.694,5.150,5.513,0.000,58.971,57.486,56.654,57.704,0.000,987,1055,872,2914,856,777,797,2430,0,0,0,0,0.75,0.80,0.74,0.76,50.0,1315.314,1315.314,1184.500,3819,4447.073,676.731,10.590,13681.272,13336.752,13087.074,39418
07/01/2011,05:10:00,600.0,V,A,W,A,231,231,230,231,231,232,231,231,227,227,226,227,5.694,6.864,5.228,5.929,0.000,57.176,55.380,54.156,55.571,0.000,968,1240,890,3098,875,980,816,2671,0,0,0,0,0.74,0.78,0.74,0.76,50.0,1315.314,1585.584,1202.440,4105,4447.615,677.180,10.590,13207.656,12848.160,12510.036,37881
07/01/2011,05:20:00,600.0,V,A,W,A,230,231,230,230,232,232,231,232,227,227,227,227,5.772,5.850,5.306,5.643,0.000,58.034,56.472,55.405,56.637,0.000,1005,1092,909,3006,894,795,816,2505,0,0,0,0,0.75,0.80,0.74,0.77,50.0,1327.560,1351.350,1220.380,3905,4448.138,677.600,10.591,13463.888,13101.504,12798.555,38649
07/01/2011,05:30:00,600.0,V,A,W,A,230,231,230,230,232,232,231,232,227,228,227,227,5.928,5.928,5.462,5.773,0.000,49.142,48.906,48.382,48.810,0.000,1024,1110,927,3061,912,814,853,2579,0,0,0,0,0.74,0.81,0.74,0.77,50.0,1363.440,1369.368,1256.260,3997,4448.673,678.030,10.591,11400.944,11346.192,11176.242,33343
07/01/2011,05:40:00,600.0,V,A,W,A,230,230,230,230,231,231,231,231,226,226,226,226,5.928,6.006,5.462,5.799,0.000,60.921,59.748,58.995,59.888,0.000,1024,1129,927,3080,912,795,853,2560,0,0,0,0,0.75,0.82,0.74,0.77,50.0,1363.440,1381.380,1256.260,4008,4449.212,678.461,10.591,14072.751,13801.788,13627.845,40710
07/01/2011,05:50:00,600.0,V,A,W,A,230,230,229,230,231,231,231,231,226,226,225,226,6.084,6.162,5.618,5.955,0.000,59.907,58.656,57.980,58.848,0.000,1043,1147,946,3136,931,814,872,2617,0,0,0,0,0.74,0.81,0.74,0.77,50.0,1399.320,1417.260,1286.522,4109,4449.761,678.899,10.591,13838.517,13549.536,13393.380,39934
07/01/2011,06:00:00,600.0,V,A,W,A,230,230,229,230,232,233,231,232,228,228,226,227,10.530,10.764,9.754,10.349,0.000,59.127,57.720,56.654,57.834,0.000,1862,2054,1688,5604,1546,1388,1447,4381,0,0,0,0,0.77,0.83,0.76,0.79,50.0,2421.900,2475.720,2233.666,7131,4450.706,679.629,10.591,13717.464,13448.760,13087.074,39536
07/01/2011,06:10:00,600.0,V,A,W,A,229,229,228,229,230,230,229,230,225,225,224,225,7.722,7.878,7.179,7.593,0.000,58.815,57.486,56.576,57.626,0.000,1341,1480,1224,4045,1136,1017,1057,3210,0,0,0,0,0.76,0.82,0.75,0.78,50.0,1768.338,1804.062,1636.812,5215,4451.404,680.167,10.592,13527.450,13221.780,12955.904,38968
07/01/2011,06:20:00,600.0,V,A,W,A,229,229,228,229,230,230,230,230,226,226,226,226,7.020,7.176,6.476,6.891,0.000,52.808,54.600,54.937,54.115,0.000,1210,1332,1094,3636,1061,943,1002,3006,0,0,0,0,0.75,0.81,0.74,0.77,50.0,1607.580,1643.304,1476.528,4731,4452.032,680.671,10.592,12145.840,12558.000,12635.510,36735
07/01/2011,06:30:00,600.0,V,A,W,A,228,228,228,228,229,229,229,229,224,225,225,225,6.396,6.552,5.930,6.293,0.000,51.248,49.296,47.601,49.382,0.000,1098,1221,1002,3321,968,851,909,2728,0,0,0,0,0.76,0.82,0.75,0.78,50.0,1458.288,1493.856,1352.040,4309,4452.612,681.128,10.593,11735.792,11288.784,10900.629,33366
07/01/2011,06:40:00,600.0,V,A,W,A,227,228,228,228,229,229,229,229,224,224,224,224,8.112,8.424,7.569,8.035,0.000,60.219,58.968,58.370,59.186,0.000,1452,1610,1354,4416,1136,1017,1076,3229,0,0,0,0,0.78,0.84,0.78,0.80,50.0,1841.424,1920.672,1725.732,5492,4453.365,681.672,10.593,13790.151,13503.672,13366.730,39882
07/01/2011,06:50:00,600.0,V,A,W,A,228,228,228,228,229,229,229,229,225,225,225,225,9.048,10.140,8.427,9.205,0.000,55.928,58.422,57.980,57.443,0.000,1564,1869,1465,4898,1341,1351,1261,3953,0,0,0,0,0.76,0.81,0.76,0.78,50.0,2062.944,2311.920,1921.356,6304,4454.196,682.333,10.593,12807.512,13378.638,13277.420,38844
07/01/2011,07:00:00,600.0,V,A,W,A,226,226,226,226,228,228,228,228,221,222,221,221,6.630,6.708,6.086,6.475,0.000,54.758,53.352,52.050,53.387,0.000,1136,1258,1039,3433,968,869,909,2746,0,0,0,0,0.76,0.83,0.75,0.78,50.0,1498.380,1516.008,1375.436,4398,4454.791,682.797,10.593,12484.824,12164.256,11867.400,35503
07/01/2011,07:10:00,600.0,V,A,W,A,227,227,227,227,229,229,229,229,223,224,223,223,7.020,7.020,6.320,6.787,0.000,59.985,58.734,58.058,58.926,0.000,1229,1314,1113,3656,987,888,909,2784,0,0,0,0,0.77,0.82,0.78,0.79,50.0,1593.540,1593.540,1434.640,4629,4455.422,683.262,10.594,13736.565,13450.086,13295.282,39567
07/01/2011,07:20:00,600.0,V,A,W,A,225,226,225,225,227,228,228,228,223,223,223,223,13.494,13.494,12.407,13.132,0.000,31.591,31.512,30.512,31.205,0.000,2421,2591,2226,7238,1844,1628,1688,5160,0,0,0,0,0.79,0.85,0.79,0.81,50.0,3036.150,3049.644,2791.575,8898,4456.628,684.122,10.594,7171.157,7184.736,6956.736,20961
07/01/2011,07:30:00,600.0,V,A,W,A,225,225,225,225,228,228,228,228,223,223,223,223,15.288,15.210,14.124,14.874,0.000,31.669,31.590,30.512,31.257,0.000,2849,2998,2653,8500,1937,1684,1762,5383,0,0,0,0,0.82,0.87,0.83,0.84,50.0,3439.800,3422.250,3177.900,10070,4458.044,685.024,10.594,7220.532,7202.520,6956.736,20972
07/01/2011,07:40:00,600.0,V,A,W,A,227,227,227,227,229,228,228,228,225,224,225,225,16.614,17.628,15.451,16.564,0.000,31.357,35.646,30.199,32.401,0.000,3166,3479,2968,9613,2048,1998,1855,5901,0,0,0,0,0.84,0.86,0.84,0.85,50.0,3771.378,4001.556,3507.377,11299,4459.645,686.008,10.594,7180.753,8127.288,6885.372,21939
07/01/2011,07:50:00,600.0,V,A,W,A,226,226,225,226,228,228,228,228,223,224,223,223,16.302,16.224,15.138,15.888,0.000,31.591,31.434,30.434,31.153,0.000,3092,3239,2876,9207,1993,1758,1818,5569,0,0,0,0,0.84,0.88,0.84,0.85,50.0,3684.252,3666.624,3406.050,10777,4461.181,686.937,10.594,7202.748,7166.952,6938.952,20936
07/01/2011,08:00:00,600.0,V,A,W,A,224,225,225,225,226,227,226,226,222,222,222,222,14.352,14.352,13.266,13.990,0.000,31.747,31.590,30.668,31.335,0.000,2626,2794,2449,7869,1862,1628,1707,5197,0,0,0,0,0.81,0.86,0.82,0.83,50.0,3214.848,3229.200,2984.850,9448,4462.493,687.808,10.594,7174.822,7170.930,6930.968,20951
07/01/2011,08:10:00,600.0,V,A,W,A,224,224,224,224,226,226,226,226,222,221,222,222,16.224,17.316,15.138,16.226,0.000,31.825,35.724,31.682,33.077,0.000,3054,3387,2876,9317,1955,1906,1799,5660,0,0,0,0,0.84,0.87,0.85,0.85,50.0,3634.176,3878.784,3390.912,10920,4464.045,688.753,10.594,7192.450,8073.624,7160.132,21833
07/01/2011,08:20:00,600.0,V,A,W,A,225,226,225,225,227,228,227,227,223,223,222,223,10.452,10.374,10.222,10.349,0.000,53.588,51.948,51.113,52.216,0.000,1862,1943,1874,5679,1434,1277,1336,4047,0,0,0,0,0.79,0.83,0.81,0.81,50.0,2351.700,2344.524,2299.950,7003,4465.001,689.430,10.594,12164.476,11844.144,11602.651,34900
07/01/2011,08:30:00,600.0,V,A,W,A,227,227,226,227,229,229,228,229,223,224,223,223,8.892,8.814,8.661,8.789,0.000,58.971,57.720,59.385,58.692,0.000,1527,1610,1540,4677,1341,1203,1224,3768,0,0,0,0,0.76,0.80,0.78,0.78,50.0,2018.484,2000.778,1957.386,5988,4465.794,690.058,10.594,13504.359,13217.880,13539.780,39437
07/01/2011,08:40:00,600.0,V,A,W,A,228,228,227,228,229,230,229,229,224,224,224,224,13.572,13.494,13.344,13.470,0.000,46.022,44.304,43.075,44.467,0.000,2514,2628,2523,7665,1825,1628,1688,5141,0,0,0,0,0.81,0.85,0.83,0.83,50.0,3094.416,3076.632,3029.088,9213,4467.071,690.915,10.594,10539.038,10189.920,9864.175,30196
07/01/2011,08:50:00,600.0,V,A,W,A,226,226,226,226,228,228,227,228,223,223,223,223,16.380,17.550,15.373,16.434,0.000,31.513,35.802,31.214,32.843,0.000,3110,3442,2931,9483,1993,1961,1855,5809,0,0,0,0,0.84,0.86,0.84,0.85,50.0,3701.880,3966.300,3474.298,11153,4468.651,691.886,10.594,7184.964,8162.856,7085.578,21885
07/01/2011,09:00:00,600.0,V,A,W,A,225,226,224,225,227,228,226,227,223,224,222,223,11.388,11.310,10.222,10.973,0.000,31.669,31.512,30.277,31.153,0.000,1993,2110,1762,5865,1620,1462,1484,4566,0,0,0,0,0.78,0.82,0.76,0.79,50.0,2562.300,2556.060,2289.728,7419,4469.632,692.650,10.594,7188.863,7184.736,6842.602,20887
07/01/2011,09:10:00,600.0,V,A,W,A,224,225,224,224,226,227,226,226,222,222,220,221,10.140,10.062,9.208,9.803,0.000,59.595,58.266,57.824,58.562,0.000,1769,1869,1595,5233,1415,1258,1298,3971,0,0,0,0,0.78,0.82,0.77,0.79,50.0,2271.360,2263.950,2062.592,6614,4470.515,693.316,10.595,13468.470,13226.382,13068.224,39058
07/01/2011,09:20:00,600.0,V,A,W,A,224,224,224,224,225,226,225,225,221,221,221,221,15.678,15.600,14.592,15.290,0.000,31.747,31.590,30.668,31.335,0.000,2943,3072,2746,8761,1918,1684,1781,5383,0,0,0,0,0.83,0.87,0.83,0.85,50.0,3511.872,3494.400,3268.608,10290,4471.973,694.214,10.595,7143.075,7139.340,6900.300,20890
07/01/2011,09:30:00,600.0,V,A,W,A,223,224,224,224,225,225,225,225,221,221,221,221,16.692,17.862,15.763,16.772,0.000,31.825,35.568,30.746,32.713,0.000,3166,3498,3006,9670,1993,1924,1837,5754,0,0,0,0,0.84,0.87,0.85,0.85,50.0,3722.316,4001.088,3530.912,11266,4473.581,695.173,10.595,7160.625,8002.800,6917.850,21813
07/01/2011,09:40:00,600.0,V,A,W,A,224,224,224,224,225,226,226,226,221,221,221,221,16.224,16.146,15.295,15.888,0.000,31.669,31.434,30.746,31.283,0.000,3054,3202,2894,9150,1974,1684,1818,5476,0,0,0,0,0.84,0.88,0.84,0.85,50.0,3634.176,3616.704,3426.080,10693,4475.105,696.084,10.595,7125.525,7104.084,6948.596,20876
07/01/2011,09:50:00,600.0,V,A,W,A,225,225,225,225,227,227,227,227,223,222,223,223,12.714,14.040,11.783,12.846,0.000,31.513,35.568,30.512,32.531,0.000,2253,2609,2059,6921,1788,1795,1670,5253,0,0,0,0,0.78,0.82,0.78,0.80,50.0,2860.650,3159.000,2651.175,8689,4476.261,696.962,10.595,7153.451,8073.936,6926.224,21771
07/01/2011,10:00:00,600.0,V,A,W,A,224,225,224,224,226,226,226,226,221,222,221,221,6.240,6.162,5.618,6.007,0.000,46.802,44.850,43.231,44.961,0.000,1080,1147,964,3191,894,795,835,2524,0,0,0,0,0.77,0.82,0.76,0.78,50.0,1397.760,1386.450,1258.432,4054,4476.811,697.388,10.595,10577.252,10136.100,9770.206,29932
07/01/2011,10:10:00,600.0,V,A,W,A,226,227,226,226,228,229,228,228,224,225,224,224,5.226,5.226,4.838,5.097,0.000,47.972,47.814,47.367,47.718,0.000,912,962,816,2690,782,684,723,2189,0,0,0,0,0.77,0.82,0.75,0.78,50.0,1181.076,1186.302,1093.388,3469,4477.285,697.754,10.596,10937.616,10949.406,10799.676,32265
07/01/2011,10:20:00,600.0,V,A,W,A,226,227,227,227,228,229,228,228,224,224,224,224,5.304,5.226,4.838,5.123,0.000,46.100,44.070,42.373,44.181,0.000,912,962,816,2690,782,684,705,2171,0,0,0,0,0.75,0.82,0.75,0.77,50.0,1198.704,1186.302,1098.226,3490,4477.758,698.119,10.598,10510.800,10092.030,9661.044,29738
07/01/2011,10:30:00,600.0,V,A,W,A,226,227,226,226,228,228,228,228,223,224,223,223,6.552,6.474,6.008,6.345,0.000,55.226,53.430,52.128,53.595,0.000,1136,1221,1039,3396,931,832,872,2635,0,0,0,0,0.77,0.83,0.76,0.79,50.0,1480.752,1469.598,1357.808,4316,4478.344,698.559,10.598,12591.528,12182.040,11885.184,35984
07/01/2011,10:40:00,600.0,V,A,W,A,226,227,226,226,228,228,229,228,223,224,224,224,6.864,6.786,6.242,6.631,0.000,49.922,48.048,46.197,48.056,0.000,1173,1258,1057,3488,1024,888,946,2858,0,0,0,0,0.75,0.81,0.74,0.77,50.0,1551.264,1540.422,1410.692,4509,4478.942,699.037,10.599,11382.216,10954.944,10579.113,32300
07/01/2011,10:50:00,600.0,V,A,W,A,226,226,227,226,227,228,228,228,223,223,224,223,7.176,7.176,6.555,6.969,0.000,59.361,58.110,57.434,58.302,0.000,1229,1314,1113,3656,1080,943,1002,3025,0,0,0,0,0.75,0.81,0.74,0.77,50.0,1621.776,1621.776,1487.985,4741,4479.568,699.543,10.600,13474.947,13249.080,13094.952,39132
07/01/2011,11:00:00,600.0,V,A,W,A,226,227,227,227,228,229,229,229,223,224,224,224,5.772,7.332,5.306,6.137,0.000,56.162,54.678,53.454,54.765,0.000,987,1314,890,3191,856,1036,797,2689,0,0,0,0,0.76,0.79,0.75,0.77,50.0,1304.472,1664.364,1204.462,4181,4480.123,699.995,10.601,12804.936,12521.262,12240.966,36862
07/01/2011,11:10:00,600.0,V,A,W,A,225,226,226,226,227,227,228,227,222,222,223,222,11.310,11.154,10.300,10.921,0.000,58.581,57.408,58.370,58.120,0.000,2030,2128,1855,6013,1527,1332,1391,4250,0,0,0,0,0.79,0.85,0.80,0.81,50.0,2544.750,2520.804,2327.800,7405,4481.136,700.706,10.601,13297.887,13031.616,13308.360,38900
07/01/2011,11:20:00,600.0,V,A,W,A,225,226,226,226,227,227,228,227,223,223,224,223,8.424,8.346,7.647,8.139,0.000,49.454,47.424,45.885,47.588,0.000,1452,1554,1317,4323,1210,1073,1131,3414,0,0,0,0,0.77,0.82,0.76,0.78,50.0,1895.400,1886.196,1728.222,5520,4481.874,701.278,10.602,11226.058,10765.248,10461.780,31916
07/01/2011,11:30:00,600.0,V,A,W,A,225,225,225,225,227,227,228,227,221,222,222,222,9.048,8.970,8.271,8.763,0.000,59.361,58.188,57.512,58.354,0.000,1564,1684,1428,4676,1303,1147,1206,3656,0,0,0,0,0.77,0.83,0.76,0.79,50.0,2035.800,2018.250,1860.975,5927,4482.663,701.890,10.602,13474.947,13208.676,13112.736,38874
07/01/2011,11:40:00,600.0,V,A,W,A,224,225,224,224,225,226,225,225,222,223,222,222,12.012,11.856,10.925,11.598,0.000,31.513,31.278,30.434,31.075,0.000,2067,2202,1874,6143,1750,1536,1595,4881,0,0,0,0,0.77,0.82,0.76,0.78,50.0,2690.688,2667.600,2447.200,7828,4483.688,702.706,10.602,7090.425,7068.828,6847.650,20828
07/01/2011,11:50:00,600.0,V,A,W,A,224,224,224,224,226,226,226,226,221,222,222,222,13.260,14.118,12.251,13.210,0.000,31.669,35.490,30.668,32.609,0.000,2347,2665,2189,7201,1825,1721,1688,5234,0,0,0,0,0.79,0.84,0.79,0.81,50.0,2970.240,3162.432,2744.224,8903,4484.887,703.577,10.602,7157.194,8020.740,6930.968,21744
07/01/2011,12:00:00,600.0,V,A,W,A,224,225,225,225,226,226,226,226,222,222,223,222,13.728,14.040,12.719,13.496,0.000,31.591,35.178,30.668,32.479,0.000,2458,2683,2300,7441,1862,1684,1707,5253,0,0,0,0,0.80,0.85,0.80,0.82,50.0,3075.072,3159.000,2861.775,9110,4486.130,704.450,10.602,7139.566,7950.228,6930.968,21714
07/01/2011,12:10:00,600.0,V,A,W,A,224,224,224,224,225,225,226,225,222,222,223,222,13.650,13.494,12.719,13.288,0.000,31.591,31.356,30.590,31.179,0.000,2458,2609,2300,7367,1844,1573,1688,5105,0,0,0,0,0.80,0.86,0.80,0.82,50.0,3057.600,3022.656,2849.056,8956,4487.356,705.304,10.602,7107.975,7055.100,6913.340,20831
07/01/2011,12:20:00,600.0,V,A,W,A,224,224,224,224,225,225,226,225,221,221,222,221,14.586,15.054,13.578,14.406,0.000,31.669,35.568,30.746,32.661,0.000,2663,2905,2505,8073,1881,1702,1744,5327,0,0,0,0,0.81,0.86,0.82,0.83,50.0,3267.264,3372.096,3041.472,9699,4488.700,706.194,10.602,7125.525,8002.800,6948.596,21724
07/01/2011,12:30:00,600.0,V,A,W,A,224,224,224,224,225,226,225,225,222,221,222,222,13.650,14.742,12.719,13.704,0.000,31.669,35.646,30.746,32.687,0.000,2458,2813,2282,7553,1825,1776,1707,5308,0,0,0,0,0.80,0.85,0.80,0.82,50.0,3057.600,3302.208,2849.056,9222,4489.959,707.078,10.602,7125.525,8055.996,6917.850,21741
07/01/2011,12:40:00,600.0,V,A,W,A,223,224,223,223,225,225,226,225,221,221,221,221,13.182,13.104,12.251,12.846,0.000,31.747,31.590,30.668,31.335,0.000,2347,2498,2171,7016,1788,1554,1651,4993,0,0,0,0,0.79,0.85,0.79,0.81,50.0,2939.586,2935.296,2731.973,8625,4491.131,707.913,10.602,7143.075,7107.750,6930.968,20836
07/01/2011,12:50:00,600.0,V,A,W,A,225,225,225,225,227,227,226,227,223,223,223,223,13.182,13.104,13.110,13.132,0.000,31.435,31.356,31.604,31.465,0.000,2365,2498,2412,7275,1825,1591,1707,5123,0,0,0,0,0.79,0.84,0.82,0.82,50.0,2965.950,2948.400,2949.750,8890,4492.344,708.770,10.602,7135.745,7117.812,7142.504,21118
07/01/2011,13:00:00,600.0,V,A,W,A,227,227,227,227,229,229,229,229,225,224,224,224,13.728,15.366,13.734,14.276,0.000,31.201,35.100,31.292,32.531,0.000,2477,2905,2560,7942,1918,1943,1799,5660,0,0,0,0,0.79,0.83,0.82,0.81,50.0,3116.256,3488.082,3117.618,9751,4493.667,709.713,10.602,7145.029,8037.900,7165.868,22005
07/01/2011,13:10:00,600.0,V,A,W,A,228,228,227,228,229,229,229,229,225,225,225,225,13.650,13.494,13.500,13.548,0.000,31.279,31.044,31.136,31.153,0.000,2458,2591,2523,7572,1899,1647,1762,5308,0,0,0,0,0.79,0.84,0.82,0.82,50.0,3112.200,3076.632,3064.500,9262,4494.929,710.600,10.602,7162.891,7109.076,7130.144,21071
07/01/2011,13:20:00,600.0,V,A,W,A,227,227,227,227,229,228,228,228,225,225,224,225,13.728,13.416,13.500,13.548,0.000,31.279,30.966,31.214,31.153,0.000,2477,2591,2523,7591,1899,1647,1744,5290,0,0,0,0,0.79,0.84,0.82,0.82,50.0,3116.256,3045.432,3064.500,9240,4496.191,711.482,10.602,7162.891,7060.248,7116.792,21043
07/01/2011,13:30:00,600.0,V,A,W,A,229,228,228,228,230,230,229,230,226,225,225,225,11.700,13.338,11.627,12.222,0.000,31.045,35.178,31.136,32.453,0.000,2086,2480,2133,6699,1695,1776,1577,5048,0,0,0,0,0.78,0.81,0.80,0.80,50.0,2679.300,3041.064,2650.956,8371,4497.309,712.326,10.603,7140.350,8090.940,7130.144,22046
07/01/2011,13:40:00,600.0,V,A,W,A,228,228,227,228,230,230,229,230,225,225,224,225,9.828,9.594,9.598,9.673,0.000,55.928,54.054,53.454,54.479,0.000,1695,1776,1707,5178,1452,1277,1336,4065,0,0,0,0,0.75,0.81,0.78,0.78,50.0,2240.784,2187.432,2178.746,6626,4498.183,713.008,10.603,12863.440,12432.420,12240.966,36931
07/01/2011,13:50:00,600.0,V,A,W,A,228,228,227,228,230,230,230,230,225,225,224,225,8.346,8.268,8.193,8.269,0.000,59.907,58.578,58.683,59.056,0.000,1452,1536,1465,4453,1248,1092,1150,3490,0,0,0,0,0.76,0.81,0.79,0.79,50.0,1902.888,1885.104,1859.811,5662,4498.940,713.590,10.604,13778.610,13472.940,13497.090,39836
07/01/2011,14:00:00,600.0,V,A,W,A,228,228,228,228,229,229,229,229,225,225,224,225,8.424,8.268,8.271,8.321,0.000,59.907,58.500,58.605,59.004,0.000,1434,1517,1465,4416,1303,1129,1206,3638,0,0,0,0,0.74,0.80,0.77,0.77,50.0,1920.672,1885.104,1885.788,5698,4499.688,714.198,10.604,13718.703,13396.500,13420.545,39858
07/01/2011,14:10:00,600.0,V,A,W,A,228,227,228,228,230,230,229,230,225,225,225,225,15.600,17.316,15.529,16.148,0.000,56.162,54.288,53.922,54.791,0.000,2943,3368,3006,9317,1993,2035,1818,5846,0,0,0,0,0.83,0.85,0.85,0.84,50.0,3556.800,3930.732,3540.612,11049,4501.243,715.174,10.604,12917.260,12486.240,12348.138,37104
