Date,Time,Period,Unit V,Unit A,Unit W,Unit An,Voltage/Phase 1,Voltage/Phase 2,Voltage/Phase 3,Voltage/Triphasic ~,Maximum voltage/Phase 1,Maximum voltage/Phase 2,Maximum voltage/Phase 3,Maximum voltage/Triphasic ~,Minimum voltage/Phase 1,Minimum voltage/Phase 2,Minimum voltage/Phase 3,Minimum voltage/Triphasic ~,Current/Phase 1,Current/Phase 2,Current/Phase 3,Current/Triphasic ~,Current/In,Maximum current/Phase 1,Maximum current/Phase 2,Maximum current/Phase 3,Maximum current/Triphasic ~,Maximum current/In,Power/Phase 1 +,Power/Phase 2 +,Power/Phase 3 +,Power/Triphasic +,Power L/Phase 1 +,Power L/Phase 2 +,Power L/Phase 3 +,Power L/Triphasic +,Power C/Phase 1 +,Power C/Phase 2 +,Power C/Phase 3 +,Power C/Triphasic +,Power factor/Phase 1 +,Power factor/Phase 2 +,Power factor/Phase 3 +,Power factor/Triphasic +,Frequency/Inst,Aparent power/Phase 1 ~,Aparent power/Phase 2 ~,Aparent power/Phase 3 ~,Aparent power/Triphasic,Energy/Energy III +,Energy/Energy L III +,Energy/Energy C III +,Maximum aparent power/Phase 1 maximum ~,Maximum aparent power/Phase 2 maximum ~,Maximum aparent power/Phase 3 maximum ~,Maximum aparent power/Triphasic maximum
06/29/2011,18:00:00,600.0,V,A,W,A,227,227,227,227,229,229,228,229,225,225,225,225,96.411,99.607,96.879,97.632,0.000,117.845,120.105,115.974,117.975,0.000,16624,16614,16232,49470,14331,15483,14896,44710,0,0,0,0,0.75,0.73,0.73,0.74,50.0,21885.297,22610.789,21991.533,66577,1041.678,921.081,0.348,26986.505,27504.045,26442.072,79861
06/29/2011,18:10:00,600.0,V,A,W,A,228,229,228,228,230,231,230,230,227,228,227,227,74.752,76.778,74.985,75.505,0.000,79.966,82.070,80.434,80.823,0.000,12579,12238,12076,36893,11610,12664,12188,36462,0,0,0,0,0.73,0.69,0.70,0.71,50.0,17043.456,17582.162,17096.580,51840,1047.808,927.141,0.348,18392.180,18958.170,18499.820,55442
06/29/2011,18:20:00,600.0,V,A,W,A,227,228,227,227,230,230,229,230,226,227,226,226,96.022,99.451,96.100,97.191,0.000,114.727,120.729,114.727,116.728,0.000,16475,16484,15935,48894,14443,15631,15007,45081,0,0,0,0,0.75,0.72,0.72,0.73,50.0,21796.994,22674.828,21814.700,66428,1055.932,934.634,0.348,26387.210,27767.670,26272.483,79561
06/29/2011,18:30:00,600.0,V,A,W,A,228,228,228,228,229,229,229,229,227,227,227,227,95.632,99.295,96.411,97.113,0.000,117.845,124.859,117.377,120.027,0.000,16549,16595,16232,49376,14294,15539,14915,44748,0,0,0,0,0.75,0.73,0.73,0.74,50.0,21804.096,22639.260,21981.708,66465,1064.129,942.066,0.348,26986.505,28592.711,26879.333,82124
06/29/2011,18:40:00,600.0,V,A,W,A,228,228,228,228,230,230,229,230,227,227,227,227,107.089,111.220,108.102,108.804,0.000,123.690,129.458,125.873,126.340,0.000,18581,18691,18254,55526,15971,17319,16658,49948,0,0,0,0,0.76,0.73,0.74,0.74,50.0,24416.292,25358.160,24647.256,74545,1073.349,950.361,0.348,28448.700,29775.340,28824.917,86583
06/29/2011,18:50:00,600.0,V,A,W,A,229,229,229,229,230,231,230,230,228,228,227,228,73.894,76.233,74.050,74.726,0.000,96.255,100.074,96.255,97.528,0.000,12561,12294,12058,36913,11405,12479,11965,35849,0,0,0,0,0.74,0.70,0.71,0.71,50.0,16921.726,17457.357,16957.450,51411,1079.482,956.318,0.348,22138.650,23117.094,22138.650,67227
06/29/2011,19:00:00,600.0,V,A,W,A,230,230,230,230,231,232,232,232,229,229,229,229,70.620,72.569,71.244,71.478,0.000,113.168,120.807,113.792,115.922,0.000,12169,11793,11742,35704,10828,11867,11464,34159,0,0,0,0,0.74,0.70,0.71,0.72,50.0,16242.600,16690.870,16386.120,49347,1085.417,961.995,0.348,26141.808,28027.224,26399.744,79783
06/29/2011,19:10:00,600.0,V,A,W,A,229,230,229,229,230,231,231,231,228,228,228,228,89.631,93.294,90.332,91.086,0.000,107.167,111.843,108.414,109.141,0.000,15170,15112,14766,45048,13959,15279,14618,43856,0,0,0,0,0.73,0.70,0.71,0.71,50.0,20525.499,21457.620,20686.028,62787,1092.904,969.283,0.348,24648.410,25835.733,25043.634,75009
06/29/2011,19:20:00,600.0,V,A,W,A,228,229,228,228,230,230,230,230,227,228,228,228,108.258,112.779,109.116,110.051,0.000,118.780,127.431,122.287,122.833,0.000,18692,18858,18365,55915,16326,17745,16992,51063,0,0,0,0,0.75,0.72,0.73,0.73,50.0,24682.824,25826.391,24878.448,75567,1102.189,977.764,0.348,27319.400,29309.130,28126.010,84351
06/29/2011,19:30:00,600.0,V,A,W,A,229,229,229,229,231,231,231,231,227,227,227,227,91.891,95.086,92.748,93.242,0.000,115.818,120.807,116.910,117.845,0.000,16065,16021,15824,47910,13716,14945,14321,42982,0,0,0,0,0.76,0.73,0.74,0.74,50.0,21043.039,21774.694,21239.292,64179,1110.146,984.905,0.348,26753.958,27906.417,27006.210,81103
06/29/2011,19:40:00,600.0,V,A,W,A,227,228,228,228,229,230,229,229,226,226,226,226,35.466,34.764,34.842,35.024,0.000,68.438,70.153,63.293,67.295,0.000,6262,5488,5676,17426,5106,5729,5565,16400,0,0,0,0,0.77,0.69,0.71,0.72,50.0,8050.782,7926.192,7943.976,23952,1113.047,987.632,0.348,15672.302,16135.190,14494.097,45738
06/29/2011,19:50:00,600.0,V,A,W,A,229,229,229,229,230,231,230,230,228,229,228,228,28.139,26.892,27.047,27.359,0.000,60.487,62.592,60.175,61.085,0.000,5050,4209,4396,13655,4006,4543,4378,12927,0,0,0,0,0.78,0.68,0.71,0.72,50.0,6443.831,6158.268,6193.763,18833,1115.321,989.783,0.348,13912.010,14458.752,13840.250,41913
06/29/2011,20:00:00,600.0,V,A,W,A,230,230,229,230,230,231,230,230,229,229,229,229,65.632,66.567,65.242,65.814,0.000,84.642,86.357,84.798,85.266,0.000,11741,11385,11260,34386,9523,10328,9961,29812,0,0,0,0,0.77,0.74,0.75,0.75,50.0,15095.360,15310.410,14940.418,45420,1121.036,994.739,0.348,19467.660,19948.467,19503.540,58832
06/29/2011,20:10:00,600.0,V,A,W,A,229,230,229,229,230,231,230,230,228,229,228,228,66.411,67.502,66.099,66.671,0.000,83.941,86.201,84.097,84.746,0.000,11871,11515,11408,34794,9616,10476,10091,30183,0,0,0,0,0.77,0.74,0.75,0.75,50.0,15208.119,15525.460,15136.671,45995,1126.817,999.755,0.348,19306.430,19912.431,19342.310,58366
06/29/2011,20:20:00,600.0,V,A,W,A,230,231,231,231,232,232,232,232,230,230,230,230,57.447,58.227,57.447,57.707,0.000,74.440,76.544,74.985,75.323,0.000,10213,9753,9739,29705,8517,9345,9052,26914,0,0,0,0,0.77,0.72,0.73,0.74,50.0,13212.810,13450.437,13270.257,40019,1131.754,1004.229,0.348,17270.080,17758.208,17396.520,52037
06/29/2011,20:30:00,600.0,V,A,W,A,230,230,230,230,231,231,231,231,229,230,229,229,45.755,45.521,45.443,45.573,0.000,73.738,72.803,70.542,72.361,0.000,8237,7565,7772,23574,6597,7305,7067,20969,0,0,0,0,0.78,0.72,0.74,0.74,50.0,10523.650,10469.830,10451.890,31503,1135.674,1007.715,0.348,17033.478,16817.493,16295.202,49956
06/29/2011,20:40:00,600.0,V,A,W,A,230,231,231,231,232,232,232,232,230,230,230,230,58.149,58.928,57.993,58.357,0.000,65.398,66.489,65.398,65.762,0.000,10399,9939,9961,30299,8535,9382,8997,26914,0,0,0,0,0.77,0.72,0.74,0.74,50.0,13374.270,13612.368,13396.383,40468,1140.711,1012.188,0.348,15172.336,15425.448,15172.336,45530
06/29/2011,20:50:00,600.0,V,A,W,A,229,230,229,229,230,231,230,230,229,229,229,229,41.936,41.936,41.702,41.858,0.000,60.487,60.487,57.993,59.656,0.000,7436,6786,6938,21160,6187,6879,6641,19707,0,0,0,0,0.77,0.70,0.72,0.73,50.0,9603.344,9645.280,9549.758,28877,1144.230,1015.463,0.348,13912.010,13972.497,13338.390,41199
06/29/2011,21:00:00,600.0,V,A,W,A,230,230,230,230,231,231,231,231,230,230,229,230,51.679,52.381,51.679,51.913,0.000,88.306,90.722,89.163,89.397,0.000,8927,8399,8422,25748,7920,8733,8459,25112,0,0,0,0,0.74,0.69,0.70,0.71,50.0,11886.170,12047.630,11886.170,35913,1148.511,1019.638,0.348,20398.686,20956.782,20596.653,61933
06/29/2011,21:10:00,600.0,V,A,W,A,230,231,231,231,232,232,232,232,230,231,230,230,76.233,78.017,76.233,76.828,0.000,88.072,90.176,86.279,88.176,0.000,13493,13239,13004,39736,11405,12349,11946,35700,0,0,0,0,0.76,0.73,0.73,0.74,50.0,17533.590,18021.927,17609.823,53281,1155.115,1025.572,0.348,20432.704,20920.832,20016.728,61190
06/29/2011,21:20:00,600.0,V,A,W,A,229,229,229,229,231,232,231,231,228,228,228,228,85.266,87.214,85.656,86.045,0.000,96.801,99.373,98.204,98.126,0.000,15263,15094,14896,45253,12263,13221,12855,38339,0,0,0,0,0.78,0.75,0.75,0.76,50.0,19525.914,19972.006,19615.224,59221,1162.633,1031.944,0.348,22361.031,23054.536,22685.124,67580
06/29/2011,21:30:00,600.0,V,A,W,A,227,228,227,227,229,229,229,229,226,227,227,227,76.700,78.173,76.466,77.113,0.000,91.501,93.839,91.969,92.436,0.000,13977,13740,13523,41240,10548,11422,11056,33026,0,0,0,0,0.80,0.77,0.77,0.78,50.0,17410.900,17823.444,17357.782,52706,1169.486,1037.433,0.348,20953.729,21489.131,21060.901,63271
06/29/2011,21:40:00,600.0,V,A,W,A,227,227,227,227,228,228,228,228,225,226,226,226,83.473,85.266,82.928,83.889,0.000,91.189,93.294,90.722,91.735,0.000,15095,14945,14543,44583,11536,12442,12058,36036,0,0,0,0,0.79,0.77,0.77,0.77,50.0,18948.371,19355.382,18824.656,57177,1176.893,1043.422,0.348,20791.092,21271.032,20684.616,62713
06/29/2011,21:50:00,600.0,V,A,W,A,228,229,228,228,230,230,230,230,228,228,228,228,62.981,63.839,62.670,63.163,0.000,85.889,87.838,85.811,86.513,0.000,11349,10977,10926,33252,8908,9679,9331,27918,0,0,0,0,0.78,0.75,0.76,0.76,50.0,14359.668,14619.131,14288.760,43350,1182.420,1048.065,0.348,19754.470,20202.740,19736.530,59258
06/29/2011,22:00:00,600.0,V,A,W,A,230,231,230,230,231,232,232,232,229,229,229,229,70.776,72.413,70.698,71.296,0.000,88.851,91.891,89.163,89.968,0.000,12729,12497,12354,37580,10231,11199,10722,32152,0,0,0,0,0.78,0.74,0.75,0.76,50.0,16278.480,16727.403,16260.540,49357,1188.666,1053.410,0.348,20524.581,21318.712,20685.816,62397
06/29/2011,22:10:00,600.0,V,A,W,A,230,231,230,230,231,232,232,232,228,229,229,229,86.825,89.397,87.214,87.812,0.000,94.151,96.879,94.307,95.112,0.000,15655,15576,15323,46554,12524,13647,13134,39305,0,0,0,0,0.78,0.75,0.76,0.76,50.0,19969.750,20650.707,20059.220,60780,1196.403,1059.942,0.348,21748.881,22475.928,21879.224,65685
06/29/2011,22:20:00,600.0,V,A,W,A,229,230,229,229,232,233,232,232,227,228,227,227,51.445,51.523,50.977,51.315,0.000,76.544,78.095,76.856,77.165,0.000,9337,8900,8960,27197,7249,7899,7605,22753,0,0,0,0,0.79,0.74,0.76,0.76,50.0,11780.905,11850.290,11673.733,35402,1200.924,1063.726,0.348,17758.208,18196.135,17830.592,53642
06/29/2011,22:30:00,600.0,V,A,W,A,227,228,228,228,229,229,229,229,226,227,227,227,41.546,40.766,40.377,40.896,0.000,43.728,43.417,42.793,43.313,0.000,7790,7250,7271,22311,5386,5896,5695,16977,0,0,0,0,0.82,0.78,0.78,0.79,50.0,9430.942,9294.648,9205.956,27969,1204.634,1066.548,0.348,10013.712,9942.493,9799.597,29600
06/29/2011,22:40:00,600.0,V,A,W,A,228,229,228,228,229,230,229,229,227,228,228,228,63.995,64.852,63.683,64.177,0.000,90.488,92.748,90.878,91.371,0.000,11648,11311,11223,34182,8871,9660,9331,27862,0,0,0,0,0.79,0.76,0.77,0.77,50.0,14590.860,14851.108,14519.724,44031,1210.317,1071.179,0.348,20721.752,21332.040,20811.062,62527
06/29/2011,22:50:00,600.0,V,A,W,A,229,230,229,229,230,231,231,231,228,229,228,228,33.595,31.568,32.738,32.634,0.000,79.109,81.135,79.342,79.862,0.000,6187,5321,5732,17240,4510,4969,4878,14357,0,0,0,0,0.80,0.73,0.76,0.76,50.0,7693.255,7260.640,7497.002,22512,1213.199,1073.580,0.348,18195.070,18742.185,18328.002,55018
06/29/2011,23:00:00,600.0,V,A,W,A,230,231,231,231,232,232,232,232,229,230,230,230,10.445,5.612,8.262,8.106,0.000,41.234,40.922,40.299,40.818,0.000,2105,871,1465,4441,913,964,1187,3064,0,0,0,0,0.88,0.68,0.77,0.79,50.0,2402.350,1296.372,1908.522,5617,1213.980,1074.119,0.348,9566.288,9493.904,9349.368,28430
06/29/2011,23:10:00,600.0,V,A,W,A,231,231,231,231,232,233,233,233,230,230,230,230,51.913,52.225,51.211,51.783,0.000,69.529,71.166,69.607,70.101,0.000,9411,8974,8867,27252,7492,8177,7884,23553,0,0,0,0,0.78,0.74,0.74,0.75,50.0,11991.903,12063.975,11829.741,35971,1218.509,1078.034,0.348,16130.728,16581.678,16218.431,48797
06/29/2011,23:20:00,600.0,V,A,W,A,231,232,231,231,233,233,233,233,230,230,230,230,63.215,64.229,63.215,63.553,0.000,80.823,83.084,81.447,81.785,0.000,11499,11125,11149,33773,9113,9976,9572,28661,0,0,0,0,0.78,0.74,0.76,0.76,50.0,14602.665,14901.128,14602.665,44195,1224.120,1082.800,0.348,18831.759,19358.572,18977.151,56973
06/29/2011,23:30:00,600.0,V,A,W,A,231,232,231,231,232,233,233,233,230,231,230,230,24.007,20.656,22.526,22.396,0.000,74.362,76.466,74.674,75.167,0.000,4416,3411,3914,11741,3149,3393,3431,9973,0,0,0,0,0.79,0.71,0.75,0.75,50.0,5545.617,4792.192,5203.506,15575,1226.102,1084.482,0.348,17251.984,17816.578,17399.042,52306
06/29/2011,23:40:00,600.0,V,A,W,A,229,230,229,229,230,232,231,231,228,229,228,228,9.041,4.365,6.859,6.755,0.000,21.045,19.331,20.188,20.188,0.000,1863,630,1205,3698,708,778,983,2469,0,0,0,0,0.90,0.64,0.76,0.79,50.0,2070.389,1003.950,1570.711,4656,1226.752,1084.922,0.348,4840.350,4484.792,4663.428,13934
06/29/2011,23:50:00,600.0,V,A,W,A,228,229,229,229,230,230,230,230,227,228,227,227,38.896,37.960,37.804,38.220,0.000,72.101,73.115,69.607,71.608,0.000,7212,6545,6604,20361,5236,5748,5602,16586,0,0,0,0,0.81,0.75,0.76,0.77,50.0,8868.288,8692.840,8657.116,26275,1230.136,1087.681,0.348,16583.230,16816.450,16009.610,49300
06/30/2011,00:00:00,600.0,V,A,W,A,228,229,228,228,230,230,230,230,227,227,227,227,76.389,79.498,78.251,78.046,0.000,87.370,91.501,90.020,89.630,0.000,13791,13962,13857,41610,10772,11756,11371,33899,0,0,0,0,0.78,0.76,0.77,0.77,49.9,17416.692,18205.042,17841.228,53624,1237.056,1093.323,0.348,20095.100,21045.230,20704.600,61429
06/30/2011,00:10:00,600.0,V,A,W,A,229,230,229,229,230,231,230,230,228,229,228,228,37.337,36.869,36.947,37.051,0.000,60.565,63.449,62.592,62.202,0.000,6522,5970,6177,18669,5497,6045,5825,17367,0,0,0,0,0.76,0.70,0.72,0.73,50.0,8550.173,8479.870,8460.863,25542,1240.167,1096.217,0.348,13929.950,14656.719,14396.160,42863
06/30/2011,00:20:00,600.0,V,A,W,A,230,230,230,230,231,232,231,231,229,230,229,229,5.846,0.000,3.351,3.066,0.000,5.924,1.558,3.663,3.715,0.000,1341,0,723,2064,55,0,296,351,0,0,0,0,1.00,0.00,0.96,0.98,50.0,1344.580,0.000,770.730,2129,1240.563,1096.312,0.348,1368.444,361.456,846.153,2575
06/30/2011,00:30:00,600.0,V,A,W,A,228,229,228,228,231,232,231,231,223,224,223,223,22.838,19.876,21.513,21.409,0.000,90.098,90.955,87.136,89.396,0.000,4193,3226,3654,11073,2851,3133,3227,9211,0,0,0,0,0.80,0.71,0.74,0.75,50.0,5207.064,4551.604,4904.964,14685,1242.431,1097.866,0.348,20812.638,21101.560,20128.416,60949
06/30/2011,00:40:00,600.0,V,A,W,A,228,229,228,228,230,231,230,230,226,227,226,226,61.968,63.059,62.046,62.358,0.000,88.617,91.267,89.397,89.760,0.000,11275,10977,10907,33159,8628,9419,9127,27174,0,0,0,0,0.79,0.76,0.76,0.77,50.0,14128.704,14440.511,14146.488,42797,1247.941,1102.383,0.348,20381.910,21082.677,20561.310,61245
06/30/2011,00:50:00,600.0,V,A,W,A,229,230,229,229,230,231,230,230,228,229,228,228,27.125,25.255,26.112,26.164,0.000,43.417,42.949,43.261,43.209,0.000,5069,4264,4582,13915,3652,3986,3877,11515,0,0,0,0,0.81,0.73,0.76,0.77,50.0,6211.625,5808.650,5979.648,18042,1250.257,1104.300,0.348,9985.910,9921.219,9950.030,29878
06/30/2011,01:00:00,600.0,V,A,W,A,229,230,229,229,230,231,231,231,228,229,229,229,23.774,21.981,22.760,22.838,0.000,35.310,33.829,33.439,34.193,0.000,4137,3245,3617,10999,3578,3931,3821,11330,0,0,0,0,0.75,0.64,0.69,0.69,50.0,5444.246,5055.630,5212.040,15758,1252.087,1106.185,0.348,8121.300,7814.499,7724.409,23586
06/30/2011,01:10:00,600.0,V,A,W,A,230,231,230,230,231,231,231,231,229,230,229,229,48.249,48.093,47.548,47.963,0.000,85.734,88.617,86.279,86.877,0.000,8479,7825,7902,24206,7212,7880,7624,22716,0,0,0,0,0.76,0.70,0.72,0.73,50.0,11097.270,11109.483,10936.040,33179,1256.113,1109.965,0.348,19804.554,20470.527,19930.449,60112
06/30/2011,01:20:00,600.0,V,A,W,A,230,231,231,231,231,232,232,232,229,230,230,230,41.780,41.312,41.234,41.442,0.000,60.721,61.812,60.097,60.877,0.000,7622,6953,7105,21680,5945,6564,6381,18890,0,0,0,0,0.79,0.72,0.74,0.75,50.0,9609.400,9543.072,9525.054,28756,1259.716,1113.109,0.348,14026.551,14340.384,13942.504,42169
06/30/2011,01:30:00,600.0,V,A,W,A,231,231,231,231,231,232,232,232,230,231,230,230,41.780,41.546,41.546,41.624,0.000,60.487,60.175,61.033,60.565,0.000,7641,7064,7253,21958,5907,6545,6325,18777,0,0,0,0,0.79,0.73,0.75,0.76,50.0,9651.180,9597.126,9597.126,28893,1263.368,1116.233,0.348,13972.497,13960.600,14159.656,42057
06/30/2011,01:40:00,600.0,V,A,W,A,232,232,232,232,232,233,233,233,230,231,231,231,32.348,31.413,31.413,31.725,0.000,43.884,43.650,44.040,43.858,0.000,5889,5173,5287,16349,4696,5210,5045,14951,0,0,0,0,0.78,0.70,0.72,0.74,50.0,7504.736,7287.816,7287.816,22111,1266.088,1118.722,0.348,10181.088,10170.450,10261.320,30580
06/30/2011,01:50:00,600.0,V,A,W,A,232,232,232,232,233,233,233,233,231,231,231,231,63.839,64.618,63.683,64.047,0.000,93.839,96.255,95.476,95.190,0.000,11480,11014,11000,33494,9411,10254,9961,29626,0,0,0,0,0.77,0.73,0.74,0.75,50.0,14810.648,14991.376,14774.456,44642,1271.654,1123.646,0.348,21864.487,22427.415,22245.908,66242
06/30/2011,02:00:00,600.0,V,A,W,A,231,231,231,231,232,233,233,233,230,230,230,230,40.610,39.597,40.377,40.195,0.000,69.763,70.464,69.841,70.023,0.000,7454,6656,6975,21085,5758,6360,6251,18369,0,0,0,0,0.79,0.72,0.74,0.75,50.0,9380.910,9146.907,9327.087,27931,1275.160,1126.700,0.348,16185.016,16418.112,16272.953,48910
06/30/2011,02:10:00,600.0,V,A,W,A,230,231,230,230,232,232,232,232,230,230,230,230,18.005,15.277,16.914,16.732,0.000,28.606,26.814,28.217,27.879,0.000,3354,2280,2764,8398,2422,2707,2764,7893,0,0,0,0,0.80,0.64,0.70,0.72,50.0,4141.150,3528.987,3890.220,11589,1276.565,1128.021,0.348,6636.592,6220.848,6546.344,19332
06/30/2011,02:20:00,600.0,V,A,W,A,230,231,230,230,231,232,232,232,229,230,229,229,26.814,25.644,26.034,26.164,0.000,48.327,49.341,49.341,49.003,0.000,4901,4135,4378,13414,3801,4264,4155,12220,0,0,0,0,0.79,0.70,0.73,0.74,50.0,6167.220,5923.764,5987.820,18121,1278.800,1130.052,0.348,11163.537,11447.112,11447.112,33936
06/30/2011,02:30:00,600.0,V,A,W,A,230,231,231,231,231,232,232,232,230,230,230,230,34.375,33.127,34.063,33.855,0.000,60.487,63.137,62.436,62.020,0.000,6150,5340,5658,17148,5050,5507,5491,16048,0,0,0,0,0.77,0.69,0.72,0.73,50.0,7906.250,7652.337,7868.553,23477,1281.653,1132.722,0.348,13972.497,14647.784,14485.152,42980
06/30/2011,02:40:00,600.0,V,A,W,A,231,231,231,231,232,232,232,232,230,231,230,230,36.713,34.998,36.167,35.959,0.000,63.917,65.866,66.567,65.450,0.000,6802,5896,6288,18986,5050,5599,5528,16177,0,0,0,0,0.80,0.72,0.75,0.76,50.0,8480.703,8084.538,8354.577,24985,1284.818,1135.418,0.348,14828.744,15280.912,15443.544,45137
06/30/2011,02:50:00,600.0,V,A,W,A,231,232,232,232,233,233,233,233,231,231,231,231,32.894,30.633,31.724,31.750,0.000,66.567,67.502,66.099,66.723,0.000,6187,5358,5695,17240,4323,4672,4656,13651,0,0,0,0,0.81,0.75,0.77,0.78,50.0,7598.514,7106.856,7359.968,22107,1287.704,1137.704,0.348,15510.111,15727.966,15401.067,46381
06/30/2011,03:00:00,600.0,V,A,W,A,231,231,231,231,231,232,232,232,230,231,230,230,48.093,48.093,47.314,47.833,0.000,61.033,61.890,60.721,61.215,0.000,8666,8121,8088,24875,7007,7676,7420,22103,0,0,0,0,0.78,0.73,0.73,0.75,50.0,11109.483,11109.483,10929.534,33205,1291.841,1141.380,0.348,14098.623,14358.480,14087.272,42540
06/30/2011,03:10:00,600.0,V,A,W,A,231,232,231,231,232,233,232,232,230,231,230,230,60.097,60.721,59.864,60.227,0.000,77.012,78.485,77.168,77.555,0.000,10790,10384,10332,31506,8815,9586,9312,27713,0,0,0,0,0.77,0.73,0.74,0.75,50.0,13882.407,14087.272,13828.584,41882,1297.075,1145.989,0.348,17866.784,18287.005,17902.976,53970
06/30/2011,03:20:00,600.0,V,A,W,A,231,232,231,231,232,232,232,232,230,231,230,230,67.658,68.672,67.658,67.996,0.000,83.239,85.811,84.019,84.356,0.000,12058,11700,11668,35426,10026,10847,10518,31391,0,0,0,0,0.77,0.73,0.74,0.75,50.0,15628.998,15931.904,15628.998,47268,1302.964,1151.207,0.348,19311.448,19908.152,19492.408,58682
06/30/2011,03:30:00,600.0,V,A,W,A,231,232,231,231,232,233,232,232,230,231,231,231,63.917,64.930,63.215,64.021,0.000,81.369,82.070,79.732,81.057,0.000,11443,11051,10870,33364,9430,10291,9869,29590,0,0,0,0,0.77,0.73,0.74,0.74,50.0,14764.827,15063.760,14602.665,44520,1308.509,1156.124,0.348,18877.608,19122.310,18497.824,56292
06/30/2011,03:40:00,600.0,V,A,W,A,231,232,232,232,232,233,233,233,231,232,231,231,27.203,24.553,25.956,25.904,0.000,74.518,76.311,74.518,75.116,0.000,5031,4079,4507,13617,3634,4023,4007,11664,0,0,0,0,0.79,0.71,0.74,0.75,50.0,6283.893,5696.296,6021.792,18041,1310.792,1158.079,0.348,17288.176,17780.463,17362.694,52305
06/30/2011,03:50:00,600.0,V,A,W,A,232,233,232,232,233,234,233,233,230,231,230,230,15.277,12.003,13.796,13.692,0.000,30.165,28.684,29.074,29.308,0.000,2944,1835,2374,7153,1826,2095,2151,6072,0,0,0,0,0.83,0.66,0.73,0.75,50.0,3544.264,2796.699,3200.672,9555,1311.999,1159.106,0.348,7028.445,6712.056,6774.242,20445
06/30/2011,04:00:00,600.0,V,A,W,A,231,232,232,232,232,233,233,233,229,230,230,230,57.993,58.694,57.525,58.071,0.000,83.395,85.967,83.707,84.356,0.000,10380,9920,9850,30150,8535,9382,9034,26951,0,0,0,0,0.77,0.72,0.73,0.74,50.0,13396.383,13617.008,13345.800,40394,1317.011,1163.587,0.348,19347.640,20030.311,19503.731,58792
06/30/2011,04:10:00,600.0,V,A,W,A,230,231,231,231,231,232,232,232,229,230,230,230,64.307,65.476,64.229,64.671,0.000,69.295,71.010,68.906,69.737,0.000,11666,11385,11316,34367,9225,10087,9702,29014,0,0,0,0,0.78,0.75,0.76,0.76,50.0,14790.610,15124.956,14836.899,44878,1322.722,1168.409,0.348,16007.145,16474.320,15986.192,48275
06/30/2011,04:20:00,600.0,V,A,W,A,231,231,231,231,231,232,232,232,230,231,230,230,73.504,74.830,73.738,74.024,0.000,86.669,88.851,87.058,87.526,0.000,13250,12980,12948,39178,10679,11589,11186,33454,0,0,0,0,0.78,0.74,0.75,0.76,50.0,16979.424,17285.730,17033.478,51423,1329.230,1173.969,0.348,20020.539,20613.432,20197.456,60893
06/30/2011,04:30:00,600.0,V,A,W,A,230,231,231,231,231,232,232,232,230,229,230,230,63.293,64.073,63.059,63.475,0.000,142.864,149.878,136.239,142.994,0.000,11051,10569,10499,32119,9560,10402,10147,30109,0,0,0,0,0.75,0.71,0.72,0.73,50.0,14557.390,14800.863,14566.629,43987,1334.568,1178.973,0.348,33001.584,34771.696,31607.448,98679
06/30/2011,04:40:00,600.0,V,A,W,A,230,231,231,231,231,231,232,231,229,230,230,230,94.463,97.269,95.554,95.762,0.000,105.920,109.661,107.868,107.816,0.000,16419,16150,16009,48578,14406,15705,15286,45397,0,0,0,0,0.75,0.71,0.72,0.73,50.0,21726.490,22469.139,22072.974,66353,1342.636,1186.512,0.348,24467.520,25331.691,25025.376,74620
06/30/2011,04:50:00,600.0,V,A,W,A,230,231,230,230,231,232,232,232,229,230,229,229,101.399,104.673,102.569,102.880,0.000,139.434,143.409,139.980,140.941,0.000,17462,17282,17085,51829,15636,16966,16454,49056,0,0,0,0,0.74,0.71,0.72,0.72,50.0,23321.770,24179.463,23590.870,71240,1351.246,1194.662,0.348,32209.254,33270.888,32475.360,97376
06/30/2011,05:00:00,600.0,V,A,W,A,230,230,230,230,230,231,231,231,229,230,230,230,111.064,115.117,112.155,112.779,0.000,130.939,136.239,132.653,133.277,0.000,19568,19581,19218,58367,16549,17986,17400,51935,0,0,0,0,0.76,0.73,0.74,0.74,50.0,25544.720,26476.910,25795.650,77982,1360.943,1203.293,0.348,30115.970,31471.209,30642.843,92156
06/30/2011,05:10:00,600.0,V,A,W,A,230,230,230,230,230,231,231,231,229,230,229,229,124.548,129.458,126.106,126.704,0.000,125.249,130.237,126.730,127.405,0.000,21991,22177,21704,65872,18450,20026,19385,57861,0,0,0,0,0.76,0.74,0.74,0.75,50.0,28646.040,29775.340,29004.380,87493,1371.886,1212.906,0.348,28807.270,30084.747,29274.630,88013
06/30/2011,05:20:00,600.0,V,A,W,A,230,230,230,230,231,231,231,231,229,230,230,230,92.670,95.398,93.372,93.813,0.000,124.470,128.990,126.106,126.522,0.000,16121,16021,15786,47928,14033,15149,14729,43911,0,0,0,0,0.75,0.72,0.73,0.73,50.0,21314.100,21941.540,21475.560,64868,1379.847,1220.203,0.348,28752.570,29796.690,29130.486,87382
06/30/2011,05:30:00,600.0,V,A,W,A,230,230,230,230,231,231,231,231,229,229,229,229,89.553,91.735,89.786,90.358,0.000,96.723,99.139,97.035,97.632,0.000,15673,15446,15193,46312,13437,14482,14117,42036,0,0,0,0,0.76,0.73,0.73,0.74,50.0,20597.190,21099.050,20650.780,62360,1387.541,1227.184,0.348,22343.013,22901.109,22415.085,67543
